date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
2/8/2026,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,6,8,2,2026,39,1,Hujan,Hujan Sedang,32.2,97.3,15.4,Tidak Ada,0,0,995786.7,617342.8,378443.9,122367.2
2/8/2026,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,6,8,2,2026,39,1,Hujan,Hujan Sedang,25,83.2,33.2,Tidak Ada,0,0,15339.5,8782.97,6556.53,2009.83
2/9/2026,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,0,9,2,2026,40,0,Hujan,Hujan Sedang,31.2,88.7,0,Tidak Ada,0,0,282919.7,174992.3,107927.4,45522.72
2/9/2026,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.7,86.9,36.4,Tidak Ada,0,0,712202.5,400237.7,311964.9,134184.6
2/9/2026,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.1,75.9,18.4,Tidak Ada,0,0,677770.8,402328.8,275442,88521.57
2/9/2026,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,0,9,2,2026,40,0,Hujan,Hujan Sedang,28,75.8,27,Tidak Ada,0,0,209298.3,135953.1,73345.17,28832.84
2/9/2026,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,0,9,2,2026,40,0,Hujan,Hujan Sedang,26.8,79,0,Tidak Ada,0,0,270349.3,168788.8,101560.5,32479.58
2/9/2026,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,0,9,2,2026,40,0,Hujan,Hujan Sedang,31.5,94.8,26.4,Tidak Ada,0,0,409035.5,244883.1,164152.5,69036.03
2/9/2026,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.4,76.5,24.3,Tidak Ada,0,0,328760.2,206867.9,121892.3,62778.12
2/9/2026,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.1,92,25.2,Tidak Ada,0,0,521657.1,310228.4,211428.7,114638.1
2/9/2026,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,0,9,2,2026,40,0,Hujan,Hujan Sedang,32.1,87.8,20.9,Tidak Ada,0,0,597380.7,348443.2,248937.5,80797.42
2/9/2026,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,0,9,2,2026,40,0,Hujan,Hujan Sedang,30.4,72.9,41.3,Tidak Ada,0,0,1276307,706442.6,569864.4,184905.2
2/9/2026,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,0,9,2,2026,40,0,Hujan,Hujan Sedang,32.3,79.5,19.6,Tidak Ada,0,0,416753.3,229567.6,187185.7,87173.02
2/9/2026,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.9,89.6,0,Tidak Ada,0,0,347760.7,205476,142284.7,53846.48
2/9/2026,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,0,9,2,2026,40,0,Hujan,Hujan Sedang,25.9,83,19,Tidak Ada,0,0,537167.8,310629.8,226537.9,75217.25
2/9/2026,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,0,9,2,2026,40,0,Hujan,Hujan Sedang,30.7,85.4,36.6,Tidak Ada,0,0,538851.3,318824.9,220026.4,101592.4
2/9/2026,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,0,9,2,2026,40,0,Hujan,Hujan Sedang,29.6,88.7,20.8,Tidak Ada,0,0,185552.5,112332.5,73220.07,23663.16
2/9/2026,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,0,9,2,2026,40,0,Hujan,Hujan Sedang,27.1,74.5,21.8,Tidak Ada,0,0,634539.4,380452.1,254087.3,104836
2/9/2026,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,0,9,2,2026,40,0,Hujan,Hujan Sedang,32.5,90.1,20.4,Tidak Ada,0,0,281552.8,166962.6,114590.2,34096.43
2/9/2026,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,0,9,2,2026,40,0,Hujan,Hujan Sedang,30.1,74,7.1,Tidak Ada,0,0,403814.5,235110.6,168703.9,69418.86
2/9/2026,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,0,9,2,2026,40,0,Hujan,Hujan Sedang,32.5,88.7,20.6,Tidak Ada,0,0,859243.2,551109.3,308133.9,145841.1
2/9/2026,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,0,9,2,2026,40,0,Hujan,Hujan Sedang,27.1,93.9,12.3,Tidak Ada,0,0,16601.22,9243.7,7357.53,2966.68
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,1,10,2,2026,41,0,Hujan,Hujan Lebat,28.4,92.2,24.6,Imlek & Cap Go Meh,35551,1,349941.4,206079.5,143861.9,63706.39
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,1,10,2,2026,41,0,Hujan,Hujan Lebat,31.9,81.5,0,Imlek & Cap Go Meh,35551,1,854625.9,486198.6,368427.3,162190.5
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,1,10,2,2026,41,0,Hujan,Hujan Lebat,32.1,79.9,1.3,Imlek & Cap Go Meh,35551,1,839633.1,497436.6,342196.5,167372.4
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,1,10,2,2026,41,0,Hujan,Hujan Lebat,25.2,79.9,42.8,Tidak Ada,0,0,277043.2,157291.5,119751.7,42277.78
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,1,10,2,2026,41,0,Hujan,Hujan Lebat,26.6,95,26,Tidak Ada,0,0,338944.1,220070.5,118873.6,60328.15
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,1,10,2,2026,41,0,Hujan,Hujan Lebat,29.9,79.9,7.9,Imlek & Cap Go Meh,35551,1,593181,365324,227857,78869.44
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,1,10,2,2026,41,0,Hujan,Hujan Lebat,27.6,81.3,24.2,Imlek & Cap Go Meh,35551,1,509149.5,300107.4,209042.1,77952.08
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,1,10,2,2026,41,0,Hujan,Hujan Lebat,29.3,83.8,35.1,Imlek & Cap Go Meh,35551,1,687467.4,427163.5,260303.9,133355.2
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,1,10,2,2026,41,0,Hujan,Hujan Lebat,29.3,89.1,3.7,Imlek & Cap Go Meh,35551,1,877507,527774,349732.9,130899.1
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,1,10,2,2026,41,0,Hujan,Hujan Lebat,26.9,91.8,18.4,Imlek & Cap Go Meh,35551,1,2122783,1378361,744422.4,415425.5
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,1,10,2,2026,41,0,Hujan,Hujan Lebat,28,87.3,34.8,Imlek & Cap Go Meh,35551,1,610333.4,373805.3,236528.1,83081.7
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,1,10,2,2026,41,0,Hujan,Hujan Lebat,30.5,82.1,7.6,Imlek & Cap Go Meh,35551,1,480037.8,307874,172163.9,58335.93
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,1,10,2,2026,41,0,Hujan,Hujan Lebat,25,75.8,32.9,Imlek & Cap Go Meh,35551,1,768371.3,468473.3,299898,158693.4
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,1,10,2,2026,41,0,Hujan,Hujan Lebat,29.4,88.2,32.7,Imlek & Cap Go Meh,35551,1,616647.8,396241.1,220406.7,101067.7
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,1,10,2,2026,41,0,Hujan,Hujan Lebat,28.9,84.1,14.9,Tidak Ada,0,0,240862.7,138585.6,102277.1,38197.59
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,1,10,2,2026,41,0,Hujan,Hujan Lebat,31.2,83.1,21.8,Imlek & Cap Go Meh,35551,1,805224.2,472566.3,332657.9,172800.2
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,1,10,2,2026,41,0,Hujan,Hujan Lebat,26.3,79.5,47.8,Tidak Ada,0,0,314561.4,185084,129477.4,41924.35
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,1,10,2,2026,41,0,Hujan,Hujan Lebat,25.4,88.9,9.4,Imlek & Cap Go Meh,35551,1,497059.8,302080.2,194979.6,89377.59
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,1,10,2,2026,41,0,Hujan,Hujan Lebat,28.2,84.6,0,Imlek & Cap Go Meh,35551,1,1490195,952723.7,537471.4,206144.2
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,1,10,2,2026,41,0,Hujan,Hujan Lebat,26.8,96.7,28.5,Tidak Ada,0,0,19755.06,11120.67,8634.39,3850.22
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,2,11,2,2026,42,0,Hujan,Berawan,25.4,89.9,1.6,Imlek & Cap Go Meh,35551,1,298892.4,185948.8,112943.6,57828.54
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,2,11,2,2026,42,0,Hujan,Berawan,30.2,87.9,17.5,Imlek & Cap Go Meh,35551,1,474837.8,293901,180936.8,68885.38
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,2,11,2,2026,42,0,Hujan,Berawan,28.1,97.2,46.9,Imlek & Cap Go Meh,35551,1,668023,385620,282403,93593.43
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,2,11,2,2026,42,0,Hujan,Berawan,26.7,87.2,33.4,Tidak Ada,0,0,170781.2,105605.6,65175.55,25288.93
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,2,11,2,2026,42,0,Hujan,Berawan,28.1,72.4,0,Tidak Ada,0,0,237563.4,132566.3,104997.1,48342.77
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,2,11,2,2026,42,0,Hujan,Berawan,27.4,82,24.9,Imlek & Cap Go Meh,35551,1,447798.6,287302,160496.5,62150.61
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,2,11,2,2026,42,0,Hujan,Berawan,25.7,78.7,1.5,Imlek & Cap Go Meh,35551,1,311197.2,179916.7,131280.5,41246.82
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,2,11,2,2026,42,0,Hujan,Berawan,31,88.1,31.8,Imlek & Cap Go Meh,35551,1,492029.1,283032.7,208996.4,99529.6
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,2,11,2,2026,42,0,Hujan,Berawan,31.9,78.1,8.5,Imlek & Cap Go Meh,35551,1,584991.5,322880.5,262111,86569.28
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,2,11,2,2026,42,0,Hujan,Berawan,25.3,84.9,45.4,Imlek & Cap Go Meh,35551,1,1479466,877178.9,602287.4,279057.7
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,2,11,2,2026,42,0,Hujan,Berawan,32.9,94.8,13.5,Imlek & Cap Go Meh,35551,1,470100,278599.2,191500.8,98944.68
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,2,11,2,2026,42,0,Hujan,Berawan,29.8,97,28.8,Imlek & Cap Go Meh,35551,1,365789.8,221698.7,144091.1,72677.29
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,2,11,2,2026,42,0,Hujan,Berawan,27,77.7,29.3,Imlek & Cap Go Meh,35551,1,500767.4,296701.9,204065.5,69954.4
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,2,11,2,2026,42,0,Hujan,Berawan,27.4,96.7,5.5,Imlek & Cap Go Meh,35551,1,455968.2,256466.8,199501.4,80315.34
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,2,11,2,2026,42,0,Hujan,Berawan,27,97.7,30.7,Tidak Ada,0,0,160833.1,92563.71,68269.36,22670.16
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,2,11,2,2026,42,0,Hujan,Berawan,30.3,78.8,14.4,Imlek & Cap Go Meh,35551,1,492104.5,273768.1,218336.4,65013.57
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,2,11,2,2026,42,0,Hujan,Berawan,25.3,82.8,41.9,Tidak Ada,0,0,287786.8,168699.5,119087.2,55066.07
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,2,11,2,2026,42,0,Hujan,Berawan,27.4,96.2,15.8,Imlek & Cap Go Meh,35551,1,360053.4,198579.8,161473.6,62439
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,2,11,2,2026,42,0,Hujan,Berawan,32.7,80.1,21.1,Imlek & Cap Go Meh,35551,1,796388,490212,306176,165270.9
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,2,11,2,2026,42,0,Hujan,Berawan,28.1,74.3,7.9,Tidak Ada,0,0,14144.76,9066.06,5078.7,2653.63
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,3,12,2,2026,43,0,Hujan,Berawan,29.6,80.7,21.4,Imlek & Cap Go Meh,35551,1,244587.3,145519.1,99068.15,39313.89
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,3,12,2,2026,43,0,Hujan,Berawan,30.7,82.1,4.4,Imlek & Cap Go Meh,35551,1,731963.3,446064.6,285898.7,122082.4
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,3,12,2,2026,43,0,Hujan,Berawan,29.5,89.5,26.5,Imlek & Cap Go Meh,35551,1,661476.9,421510,239966.8,86222.97
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,3,12,2,2026,43,0,Hujan,Berawan,27.5,91.1,6.9,Tidak Ada,0,0,151828.2,88002.48,63825.76,22018.19
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,3,12,2,2026,43,0,Hujan,Berawan,29.8,87.4,11.4,Tidak Ada,0,0,238098.6,135582.2,102516.4,43430.27
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,3,12,2,2026,43,0,Hujan,Berawan,25.6,76.1,12.5,Imlek & Cap Go Meh,35551,1,407861.8,256624.7,151237.1,58804.94
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,3,12,2,2026,43,0,Hujan,Berawan,31.1,93.8,10.6,Imlek & Cap Go Meh,35551,1,328695.5,205277.2,123418.3,50550.88
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,3,12,2,2026,43,0,Hujan,Berawan,28.5,73.5,16.9,Imlek & Cap Go Meh,35551,1,563274.3,338188.1,225086.2,113177.6
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,3,12,2,2026,43,0,Hujan,Berawan,32.8,84.4,5.9,Imlek & Cap Go Meh,35551,1,495459.7,294329,201130.7,82965.23
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,3,12,2,2026,43,0,Hujan,Berawan,31.3,78.5,2,Imlek & Cap Go Meh,35551,1,1313171,838576.4,474594.5,208127.3
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,3,12,2,2026,43,0,Hujan,Berawan,30.9,85.3,0,Imlek & Cap Go Meh,35551,1,479492.1,290785.2,188706.9,85328.1
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,3,12,2,2026,43,0,Hujan,Berawan,26,95.7,2.8,Imlek & Cap Go Meh,35551,1,354335.3,205443.6,148891.7,53169.22
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,3,12,2,2026,43,0,Hujan,Berawan,28.9,90.9,30.5,Imlek & Cap Go Meh,35551,1,538345.7,314960.6,223385,104470
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,3,12,2,2026,43,0,Hujan,Berawan,28.1,85.1,22,Imlek & Cap Go Meh,35551,1,477401.4,299458.1,177943.3,70825.53
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,3,12,2,2026,43,0,Hujan,Berawan,28.1,74.4,1.3,Tidak Ada,0,0,169832.4,109156.1,60676.3,30777.23
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,3,12,2,2026,43,0,Hujan,Berawan,31,76.8,10,Imlek & Cap Go Meh,35551,1,604557.3,351340.3,253217,102577.1
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,3,12,2,2026,43,0,Hujan,Berawan,29.4,74.9,9.8,Tidak Ada,0,0,237430.7,134443.5,102987.1,40609.1
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,3,12,2,2026,43,0,Hujan,Berawan,27.8,80.5,16.4,Imlek & Cap Go Meh,35551,1,385600.5,239345.7,146254.8,80147.65
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,3,12,2,2026,43,0,Hujan,Berawan,29.8,88.1,22.7,Imlek & Cap Go Meh,35551,1,901978.1,576106.4,325871.7,160937.7
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,3,12,2,2026,43,0,Hujan,Berawan,25.5,84.5,28.1,Tidak Ada,0,0,15602.09,8728.87,6873.22,3405.38
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,4,13,2,2026,44,0,Hujan,Hujan Lebat,30,92.3,20.1,Jakarta Marathon,24276,1,387286,234518.4,152767.6,81537.08
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,4,13,2,2026,44,0,Hujan,Hujan Lebat,30.7,76.6,13.4,Jakarta Marathon,24276,1,699698.2,398835.2,300863,143383.3
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,4,13,2,2026,44,0,Hujan,Hujan Lebat,26.5,90.6,23.3,Jakarta Marathon,24276,1,1058124,642073.6,416050.8,227442.1
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,4,13,2,2026,44,0,Hujan,Hujan Lebat,28.5,76.3,20.4,Tidak Ada,0,0,297836.1,189500.5,108335.6,55053.81
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,4,13,2,2026,44,0,Hujan,Hujan Lebat,32.5,84.2,23.7,Tidak Ada,0,0,373321.3,218844.8,154476.5,53244.85
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,4,13,2,2026,44,0,Hujan,Hujan Lebat,30,86.3,35,Jakarta Marathon,24276,1,698248.6,432888.5,265360.2,85084.85
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,4,13,2,2026,44,0,Hujan,Hujan Lebat,25,75.8,33,Jakarta Marathon,24276,1,588995.2,359026.7,229968.4,84731.23
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,4,13,2,2026,44,0,Hujan,Hujan Lebat,27.3,96.3,16,Jakarta Marathon,24276,1,735892.6,418549.7,317342.9,96502.67
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,4,13,2,2026,44,0,Hujan,Hujan Lebat,32.5,81.4,2.7,Jakarta Marathon,24276,1,848443.1,537369.3,311073.8,172142.3
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,4,13,2,2026,44,0,Hujan,Hujan Lebat,31.9,80.2,17.1,Jakarta Marathon,24276,1,1263861,703326.5,560534.7,275291.3
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,4,13,2,2026,44,0,Hujan,Hujan Lebat,27.6,86.8,23.7,Jakarta Marathon,24276,1,625353.5,359272.2,266081.3,133436.4
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,4,13,2,2026,44,0,Hujan,Hujan Lebat,25,85.6,33.8,Jakarta Marathon,24276,1,521730.7,300489.7,221241,111271
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,4,13,2,2026,44,0,Hujan,Hujan Lebat,28.9,89.9,13.5,Jakarta Marathon,24276,1,727792.7,403372.3,324420.4,91460.84
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,4,13,2,2026,44,0,Hujan,Hujan Lebat,29.8,97.5,16.1,Jakarta Marathon,24276,1,645067.6,414587.4,230480.2,106352.5
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,4,13,2,2026,44,0,Hujan,Hujan Lebat,31.7,91.7,20.6,Tidak Ada,0,0,261298.8,145573.1,115725.7,46232.95
########,Jakarta Timur - Jatinegara,-62.194,1.068.706,komersial,Jakarta Timur,21800,4,13,2,2026,44,0,Hujan,Hujan Lebat,31.3,76.2,22.9,Jakarta Marathon,24276,1,950972.1,535414.1,415558,158891.4
########,Jakarta Timur - Cakung,-61.824,1.069.372,industri,Jakarta Timur,14200,4,13,2,2026,44,0,Hujan,Hujan Lebat,29.1,95.6,0,Tidak Ada,0,0,347430.2,193692.5,153737.7,42474.05
########,Jakarta Timur - Duren Sawit,-62.361,106.91,urban,Jakarta Timur,17300,4,13,2,2026,44,0,Hujan,Hujan Lebat,31.6,81.5,11.7,Jakarta Marathon,24276,1,576818,339975.9,236842.2,125937.8
########,Jakarta Timur - Matraman,-62.026,1.068.589,urban,Jakarta Timur,36200,4,13,2,2026,44,0,Hujan,Hujan Lebat,26.8,78.4,0,Jakarta Marathon,24276,1,1070523,651986,418537,222291.3
########,Kepulauan Seribu - Pulau Pramuka,-5.744,1.066.145,wisata,Kepulauan Seribu,450,4,13,2,2026,44,0,Hujan,Hujan Lebat,28.9,72.4,21.3,Tidak Ada,0,0,18213.88,11264.32,6949.57,3657.96
########,Jakarta Pusat - Menteng,-61.944,1.068.367,urban,Jakarta Pusat,12500,5,14,2,2026,45,1,Hujan,Hujan Sedang,25.3,86.3,20.6,Jakarta Marathon,24276,1,464121,292426.3,171694.7,74025.21
########,Jakarta Pusat - Tanah Abang,-61.857,106.811,komersial,Jakarta Pusat,22000,5,14,2,2026,45,1,Hujan,Hujan Sedang,29.3,88.6,18.2,Jakarta Marathon,24276,1,772840.6,497647.9,275192.7,156678.9
########,Jakarta Pusat - Kemayoran,-61.567,1.068.557,urban,Jakarta Pusat,26500,5,14,2,2026,45,1,Hujan,Hujan Sedang,27.4,88.6,19.6,Jakarta Marathon,24276,1,932544.1,603439.6,329104.5,173942
########,Jakarta Pusat - Gambir,-61.754,1.068.272,pemerintahan,Jakarta Pusat,9800,5,14,2,2026,45,1,Hujan,Hujan Sedang,29.1,94.3,21.3,Tidak Ada,0,0,316475.4,201378.8,115096.6,58156.77
########,Jakarta Utara - Tanjung Priok,-61.247,106.877,industri,Jakarta Utara,13500,5,14,2,2026,45,1,Hujan,Hujan Sedang,28.4,72.2,0,Tidak Ada,0,0,313549,172989.5,140559.5,39879.52
########,Jakarta Utara - Penjaringan,-61.171,106.796,urban,Jakarta Utara,19200,5,14,2,2026,45,1,Hujan,Hujan Sedang,31.6,81.4,5.6,Jakarta Marathon,24276,1,689351.1,422493.3,266857.7,121797.3
########,Jakarta Utara - Kelapa Gading,-61.588,1.069.054,komersial,Jakarta Utara,11800,5,14,2,2026,45,1,Hujan,Hujan Sedang,31.4,87.8,34.3,Jakarta Marathon,24276,1,673989.1,415123.8,258865.3,126299.5
########,Jakarta Barat - Cengkareng,-6.144,1.067.284,urban,Jakarta Barat,21500,5,14,2,2026,45,1,Hujan,Hujan Sedang,26.1,74.2,30.2,Jakarta Marathon,24276,1,712226.1,461056.3,251169.8,87861.38
########,Jakarta Barat - Grogol Petamburan,-61.684,1.067.851,komersial,Jakarta Barat,19800,5,14,2,2026,45,1,Hujan,Hujan Sedang,26.9,93,0.9,Jakarta Marathon,24276,1,934533.4,555351.1,379182.3,131782.5
########,Jakarta Barat - Tambora,-61.503,1.068.043,urban,Jakarta Barat,44400,5,14,2,2026,45,1,Hujan,Hujan Sedang,29.2,88.1,20.5,Jakarta Marathon,24276,1,1559618,886303.5,673314.8,274369.3
########,Jakarta Barat - Kebon Jeruk,-61.901,1.067.673,urban,Jakarta Barat,17500,5,14,2,2026,45,1,Hujan,Hujan Sedang,25.1,78.6,29.3,Jakarta Marathon,24276,1,634250.8,373761.9,260488.9,131245.4
########,Jakarta Selatan - Kebayoran Baru,-62.447,1.067.969,urban,Jakarta Selatan,14800,5,14,2,2026,45,1,Hujan,Hujan Sedang,27.1,97.2,18.7,Jakarta Marathon,24276,1,557339.9,328769.8,228570.1,110132.3
########,Jakarta Selatan - Tebet,-62.262,1.068.492,urban,Jakarta Selatan,21200,5,14,2,2026,45,1,Hujan,Hujan Sedang,31.4,80.1,23.8,Jakarta Marathon,24276,1,697183.4,399783.6,297399.8,102285.3
########,Jakarta Selatan - Pancoran,-6.248,1.068.418,urban,Jakarta Selatan,17600,5,14,2,2026,45,1,Hujan,Hujan Sedang,25.5,86.6,21.3,Jakarta Marathon,24276,1,657714.2,382709,275005.2,88515.66
########,Jakarta Selatan - Jagakarsa,-63.325,1.068.256,suburban,Jakarta Selatan,11500,5,14,2,2026,45,1,Hujan,Hujan Sedang,29.1,87.3,21.4,Tidak Ada,0,0,293048.3,175053.7,117994.6,60579.91
